,index,x,y,diameter,country,un_region,size,type,id,country_source,country_target,path
670,,1315.3,1593.4,,,Americas,,edge,13,Peru,Colombia,0
671,,1300.6906768160773,1595.6263128423686,,,Americas,,edge,13,Peru,Colombia,1
672,,1286.571681253177,1598.0471901458523,,,Americas,,edge,13,Peru,Colombia,2
673,,1272.8883024548463,1600.6900734127685,,,Americas,,edge,13,Peru,Colombia,3
674,,1259.5888113293067,1603.5800132216186,,,Americas,,edge,13,Peru,Colombia,4
675,,1246.6244605494621,1606.7396692270904,,,Americas,,edge,13,Peru,Colombia,5
676,,1233.9494845528927,1610.1893101600558,,,Americas,,edge,13,Peru,Colombia,6
677,,1221.5210995418577,1613.946813827572,,,Americas,,edge,13,Peru,Colombia,7
678,,1209.2995034832945,1618.0276671128804,,,Americas,,edge,13,Peru,Colombia,8
679,,1197.2478761088198,1622.4449659754082,,,Americas,,edge,13,Peru,Colombia,9
680,,1185.3323789147273,1627.2094154507674,,,Americas,,edge,13,Peru,Colombia,10
681,,1173.5221551619907,1632.329329650754,,,Americas,,edge,13,Peru,Colombia,11
682,,1161.7893298762608,1637.8106317633512,,,Americas,,edge,13,Peru,Colombia,12
683,,1150.109009847868,1643.656854052724,,,Americas,,edge,13,Peru,Colombia,13
684,,1138.45928363182,1649.8691378592252,,,Americas,,edge,13,Peru,Colombia,14
685,,1126.8212215478038,1656.4462335993908,,,Americas,,edge,13,Peru,Colombia,15
686,,1115.1788756801839,1663.3845007659415,,,Americas,,edge,13,Peru,Colombia,16
687,,1103.5192798780045,1670.6779079277849,,,Americas,,edge,13,Peru,Colombia,17
688,,1091.832449754987,1678.3180327300108,,,Americas,,edge,13,Peru,Colombia,18
689,,1080.1113826895323,1686.2940618938972,,,Americas,,edge,13,Peru,Colombia,19
690,,1068.3520578247192,1694.5927912169038,,,Americas,,edge,13,Peru,Colombia,20
691,,1056.5534360683046,1703.1986255726777,,,Americas,,edge,13,Peru,Colombia,21
692,,1044.7174600927249,1712.09357891105,,,Americas,,edge,13,Peru,Colombia,22
693,,1032.8490543350931,1721.257274258036,,,Americas,,edge,13,Peru,Colombia,23
694,,1020.9561249972028,1730.6669437158369,,,Americas,,edge,13,Peru,Colombia,24
695,,1009.0495600455246,1740.2974284628385,,,Americas,,edge,13,Peru,Colombia,25
696,,997.1432292112078,1750.1211787536117,,,Americas,,edge,13,Peru,Colombia,26
697,,985.2539839900804,1760.1082539189124,,,Americas,,edge,13,Peru,Colombia,27
698,,973.401657642649,1770.226322365681,,,Americas,,edge,13,Peru,Colombia,28
699,,961.6090651940979,1780.4406615770433,,,Americas,,edge,13,Peru,Colombia,29
700,,949.9020034342904,1790.7141581123096,,,Americas,,edge,13,Peru,Colombia,30
701,,938.309250917768,1801.0073076069755,,,Americas,,edge,13,Peru,Colombia,31
702,,926.8625679637512,1811.2782147727216,,,Americas,,edge,13,Peru,Colombia,32
703,,915.5966966561379,1821.482593397413,,,Americas,,edge,13,Peru,Colombia,33
704,,904.5493608435052,1831.5737663451002,,,Americas,,edge,13,Peru,Colombia,34
705,,893.7612661391088,1841.502665556018,,,Americas,,edge,13,Peru,Colombia,35
706,,883.2760999208818,1851.2178320465873,,,Americas,,edge,13,Peru,Colombia,36
707,,873.1405313314372,1860.665415909413,,,Americas,,edge,13,Peru,Colombia,37
708,,863.404211278065,1869.7891763132843,,,Americas,,edge,13,Peru,Colombia,38
709,,854.1197724327346,1878.5304815031777,,,Americas,,edge,13,Peru,Colombia,39
710,,845.3428292320932,1886.8283088002518,,,Americas,,edge,13,Peru,Colombia,40
711,,837.1319778774671,1894.6192446018517,,,Americas,,edge,13,Peru,Colombia,41
712,,829.5487963348605,1901.8374843815077,,,Americas,,edge,13,Peru,Colombia,42
713,,822.6578443349563,1908.4148326889342,,,Americas,,edge,13,Peru,Colombia,43
714,,816.5266633731156,1914.2807031500306,,,Americas,,edge,13,Peru,Colombia,44
715,,811.2257767093784,1919.3621184668818,,,Americas,,edge,13,Peru,Colombia,45
716,,806.8286893684622,1923.5837104177576,,,Americas,,edge,13,Peru,Colombia,46
717,,803.4118881397641,1926.867719857112,,,Americas,,edge,13,Peru,Colombia,47
718,,801.054841577359,1929.1339967155848,,,Americas,,edge,13,Peru,Colombia,48
719,,799.84,1930.3,,,Americas,,edge,13,Peru,Colombia,49
720,,1677.2,1726.2,,,Americas,,edge,14,Peru,Germany,0
721,,1693.3818177591904,1742.7462649968313,,,Americas,,edge,14,Peru,Germany,1
722,,1708.8859713284114,1758.6283494954982,,,Americas,,edge,14,Peru,Germany,2
723,,1723.7416559565545,1773.8796469123567,,,Americas,,edge,14,Peru,Germany,3
724,,1737.977144328139,1788.5323125290884,,,Americas,,edge,14,Peru,Germany,4
725,,1751.6197865633178,1802.6172634927036,,,Americas,,edge,14,Peru,Germany,5
726,,1764.6960102178723,1816.1641788155391,,,Americas,,edge,14,Peru,Germany,6
727,,1777.2313202832158,1829.2014993752607,,,Americas,,edge,14,Peru,Germany,7
728,,1789.25029918639,1841.756427914858,,,Americas,,edge,14,Peru,Germany,8
729,,1800.7766067900698,1853.8549290426504,,,Americas,,edge,14,Peru,Germany,9
730,,1811.832980392558,1865.5217292322839,,,Americas,,edge,14,Peru,Germany,10
731,,1822.4412347277898,1876.7803168227308,,,Americas,,edge,14,Peru,Germany,11
732,,1832.6222619653302,1887.652942018293,,,Americas,,edge,14,Peru,Germany,12
733,,1842.3960317103747,1898.1606168885967,,,Americas,,edge,14,Peru,Germany,13
734,,1851.7815910037484,1908.3231153685965,,,Americas,,edge,14,Peru,Germany,14
735,,1860.7970643219087,1918.1589732585744,,,Americas,,edge,14,Peru,Germany,15
736,,1869.4596535769406,1927.6854882241385,,,Americas,,edge,14,Peru,Germany,16
737,,1877.7856381165632,1936.9187197962258,,,Americas,,edge,14,Peru,Germany,17
738,,1885.790374724123,1945.8734893710985,,,Americas,,edge,14,Peru,Germany,18
739,,1893.4882976185997,1954.5633802103487,,,Americas,,edge,14,Peru,Germany,19
740,,1900.8929184546002,1963.000737440893,,,Americas,,edge,14,Peru,Germany,20
741,,1908.0168263223652,1971.1966680549767,,,Americas,,edge,14,Peru,Germany,21
742,,1914.8716877477643,1979.161040910172,,,Americas,,edge,14,Peru,Germany,22
743,,1921.4682466922966,1986.9024867293772,,,Americas,,edge,14,Peru,Germany,23
744,,1927.8163245530939,1994.428398100819,,,Americas,,edge,14,Peru,Germany,24
745,,1933.9248201629164,2001.7449294780517,,,Americas,,edge,14,Peru,Germany,25
746,,1939.8017097901557,2008.8569971799548,,,Americas,,edge,14,Peru,Germany,26
747,,1945.4540471388343,2015.768279390737,,,Americas,,edge,14,Peru,Germany,27
748,,1950.8879633486047,2022.4812161599334,,,Americas,,edge,14,Peru,Germany,28
749,,1956.1086669947497,2028.997009402406,,,Americas,,edge,14,Peru,Germany,29
750,,1961.120444088183,2035.3156228983448,,,Americas,,edge,14,Peru,Germany,30
751,,1965.9266580754477,2041.435782293266,,,Americas,,edge,14,Peru,Germany,31
752,,1970.5297498387195,2047.3549750980133,,,Americas,,edge,14,Peru,Germany,32
753,,1974.9312376958026,2053.0694506887576,,,Americas,,edge,14,Peru,Germany,33
754,,1979.1317174001322,2058.5742203069976,,,Americas,,edge,14,Peru,Germany,34
755,,1983.1308621407748,2063.8630570595587,,,Americas,,edge,14,Peru,Germany,35
756,,1986.9274225424258,2068.928495918593,,,Americas,,edge,14,Peru,Germany,36
757,,1990.519226665413,2073.7618337215804,,,Americas,,edge,14,Peru,Germany,37
758,,1993.9031800056932,2078.353129171328,,,Americas,,edge,14,Peru,Germany,38
759,,1997.0752654948542,2082.6912028359698,,,Americas,,edge,14,Peru,Germany,39
760,,2000.030543500114,2086.763637148967,,,Americas,,edge,14,Peru,Germany,40
761,,2002.7631518243215,2090.5567764091074,,,Americas,,edge,14,Peru,Germany,41
762,,2005.2663057059558,2094.0557267805084,,,Americas,,edge,14,Peru,Germany,42
763,,2007.5322978191268,2097.244356292611,,,Americas,,edge,14,Peru,Germany,43
764,,2009.5524982735742,2100.105294840186,,,Americas,,edge,14,Peru,Germany,44
765,,2011.3173546146695,2102.619934183331,,,Americas,,edge,14,Peru,Germany,45
766,,2012.8163918234122,2104.7684279474697,,,Americas,,edge,14,Peru,Germany,46
767,,2014.0382123164354,2106.5296916233538,,,Americas,,edge,14,Peru,Germany,47
768,,2014.9704959460005,2107.8814025670617,,,Americas,,edge,14,Peru,Germany,48
769,,2015.6,2108.8,,,Americas,,edge,14,Peru,Germany,49
770,,1422.2,1759.3,,,Americas,,edge,15,Peru,Netherlands,0
771,,1419.3460422831595,1764.1473213732788,,,Americas,,edge,15,Peru,Netherlands,1
772,,1416.5302234370272,1768.9106910889027,,,Americas,,edge,15,Peru,Netherlands,2
773,,1413.751297625018,1773.5915306703564,,,Americas,,edge,15,Peru,Netherlands,3
774,,1411.008126837336,1778.1911621407226,,,Americas,,edge,15,Peru,Netherlands,4
775,,1408.2996808909797,1782.710808022688,,,Americas,,edge,15,Peru,Netherlands,5
776,,1405.6250374297395,1787.1515913385388,,,Americas,,edge,15,Peru,Netherlands,6
777,,1402.9833819241985,1791.514535610163,,,Americas,,edge,15,Peru,Netherlands,7
778,,1400.3740076717306,1795.8005648590474,,,Americas,,edge,15,Peru,Netherlands,8
779,,1397.796315796504,1800.0105036062823,,,Americas,,edge,15,Peru,Netherlands,9
780,,1395.2498152494768,1804.1450768725579,,,Americas,,edge,15,Peru,Netherlands,10
781,,1392.7341228084017,1808.2049101781652,,,Americas,,edge,15,Peru,Netherlands,11
782,,1390.2489630778232,1812.190529542997,,,Americas,,edge,15,Peru,Netherlands,12
783,,1387.794168489077,1816.1023614865455,,,Americas,,edge,15,Peru,Netherlands,13
784,,1385.3696793002916,1819.940733027905,,,Americas,,edge,15,Peru,Netherlands,14
785,,1382.9755435963884,1823.7058716857707,,,Americas,,edge,15,Peru,Netherlands,15
786,,1380.6119172890792,1827.3979054784375,,,Americas,,edge,15,Peru,Netherlands,16
787,,1378.2790641168708,1831.0168629238028,,,Americas,,edge,15,Peru,Netherlands,17
788,,1375.9773556450605,1834.5626730393644,,,Americas,,edge,15,Peru,Netherlands,18
789,,1373.7072712657384,1838.0351653422206,,,Americas,,edge,15,Peru,Netherlands,19
790,,1371.4693981977869,1841.4340698490714,,,Americas,,edge,15,Peru,Netherlands,20
791,,1369.2644314868803,1844.7590170762178,,,Americas,,edge,15,Peru,Netherlands,21
792,,1367.0931740054862,1848.0095380395612,,,Americas,,edge,15,Peru,Netherlands,22
793,,1364.9565364528628,1851.1850642546028,,,Americas,,edge,15,Peru,Netherlands,23
794,,1362.8555373550623,1854.2849277364476,,,Americas,,edge,15,Peru,Netherlands,24
795,,1360.7913030649281,1857.3083609997987,,,Americas,,edge,15,Peru,Netherlands,25
796,,1358.7650677620961,1860.2544970589618,,,Americas,,edge,15,Peru,Netherlands,26
797,,1356.7781734529951,1863.122369427843,,,Americas,,edge,15,Peru,Netherlands,27
798,,1354.8320699708456,1865.9109121199504,,,Americas,,edge,15,Peru,Netherlands,28
799,,1352.9283149756602,1868.6189596483905,,,Americas,,edge,15,Peru,Netherlands,29
800,,1351.0685739542441,1871.2452470258731,,,Americas,,edge,15,Peru,Netherlands,30
801,,1349.254620220195,1873.7884097647084,,,Americas,,edge,15,Peru,Netherlands,31
802,,1347.4883349139027,1876.246983876807,,,Americas,,edge,15,Peru,Netherlands,32
803,,1345.7717070025487,1878.6194058736808,,,Americas,,edge,15,Peru,Netherlands,33
804,,1344.106833280108,1880.9040127664425,,,Americas,,edge,15,Peru,Netherlands,34
805,,1342.4959183673468,1883.099042065806,,,Americas,,edge,15,Peru,Netherlands,35
806,,1340.9412747118245,1885.2026317820857,,,Americas,,edge,15,Peru,Netherlands,36
807,,1339.4453225878917,1887.2128204251976,,,Americas,,edge,15,Peru,Netherlands,37
808,,1338.0105900966919,1889.127547004658,,,Americas,,edge,15,Peru,Netherlands,38
809,,1336.6397131661615,1890.9446510295847,,,Americas,,edge,15,Peru,Netherlands,39
810,,1335.3354355510278,1892.6618725086955,,,Americas,,edge,15,Peru,Netherlands,40
811,,1334.1006088328113,1894.2768519503102,,,Americas,,edge,15,Peru,Netherlands,41
812,,1332.938192419825,1895.7871303623492,,,Americas,,edge,15,Peru,Netherlands,42
813,,1331.8512535471737,1897.1901492523334,,,Americas,,edge,15,Peru,Netherlands,43
814,,1330.8429672767543,1898.4832506273851,,,Americas,,edge,15,Peru,Netherlands,44
815,,1329.9166164972564,1899.6636769942277,,,Americas,,edge,15,Peru,Netherlands,45
816,,1329.0755919241617,1900.728571359185,,,Americas,,edge,15,Peru,Netherlands,46
817,,1328.3233920997445,1901.674977228182,,,Americas,,edge,15,Peru,Netherlands,47
818,,1327.663623393071,1902.4998386067446,,,Americas,,edge,15,Peru,Netherlands,48
819,,1327.1,1903.2,,,Americas,,edge,15,Peru,Netherlands,49
820,,1738.4,1542.7,,,Americas,,edge,16,Peru,Poland,0
821,,1744.756082109339,1541.6902619014948,,,Americas,,edge,16,Peru,Poland,1
822,,1750.9164996328577,1540.7005980431932,,,Americas,,edge,16,Peru,Poland,2
823,,1756.8906478645147,1539.7291895244955,,,Americas,,edge,16,Peru,Poland,3
824,,1762.6875353372998,1538.7743240226332,,,Americas,,edge,16,Peru,Poland,4
825,,1768.3157838232405,1537.8343957926736,,,Americas,,edge,16,Peru,Poland,5
826,,1773.7836283333977,1536.9079056675157,,,Americas,,edge,16,Peru,Poland,6
827,,1779.0989171178678,1535.9934610578928,,,Americas,,edge,16,Peru,Poland,7
828,,1784.2691116657804,1535.0897759523705,,,Americas,,edge,16,Peru,Poland,8
829,,1789.3012867052998,1534.1956709173483,,,Americas,,edge,16,Peru,Poland,9
830,,1794.202130203627,1533.3100730970593,,,Americas,,edge,16,Peru,Poland,10
831,,1798.9779433669953,1532.432016213569,,,Americas,,edge,16,Peru,Poland,11
832,,1803.634640640674,1531.5606405667772,,,Americas,,edge,16,Peru,Poland,12
833,,1808.1777497089665,1530.695193034417,,,Americas,,edge,16,Peru,Poland,13
834,,1812.6124114952106,1529.8350270720534,,,Americas,,edge,16,Peru,Poland,14
835,,1816.943380161779,1528.9796027130863,,,Americas,,edge,16,Peru,Poland,15
836,,1821.175023110078,1528.1284865687473,,,Americas,,edge,16,Peru,Poland,16
837,,1825.311320980551,1527.2813518281034,,,Americas,,edge,16,Peru,Poland,17
838,,1829.3558676526736,1526.4379782580525,,,Americas,,edge,16,Peru,Poland,18
839,,1833.3118702449574,1525.5982522033285,,,Americas,,edge,16,Peru,Poland,19
840,,1837.1821491149472,1524.7621665864956,,,Americas,,edge,16,Peru,Poland,20
841,,1840.9691378592247,1523.9298209079545,,,Americas,,edge,16,Peru,Poland,21
842,,1844.674883313405,1523.1014212459372,,,Americas,,edge,16,Peru,Poland,22
843,,1848.3010455521362,1522.2772802565082,,,Americas,,edge,16,Peru,Poland,23
844,,1851.8488978891032,1521.4578171735677,,,Americas,,edge,16,Peru,Poland,24
845,,1855.319326877025,1520.6435578088472,,,Americas,,edge,16,Peru,Poland,25
846,,1858.7128323076545,1519.8351345519125,,,Americas,,edge,16,Peru,Poland,26
847,,1862.0295272117803,1519.0332863701626,,,Americas,,edge,16,Peru,Poland,27
848,,1865.269137859225,1518.2388588088297,,,Americas,,edge,16,Peru,Poland,28
849,,1868.4310037588461,1517.452803990979,,,Americas,,edge,16,Peru,Poland,29
850,,1871.514077658535,1516.6761806175095,,,Americas,,edge,16,Peru,Poland,30
851,,1874.5169255452183,1515.9101539671533,,,Americas,,edge,16,Peru,Poland,31
852,,1877.4377266448573,1515.1559958964758,,,Americas,,edge,16,Peru,Poland,32
853,,1880.2742734224475,1514.4150848398758,,,Americas,,edge,16,Peru,Poland,33
854,,1883.0239715820198,1513.6889058095849,,,Americas,,edge,16,Peru,Poland,34
855,,1885.6838400666388,1512.9790503956683,,,Americas,,edge,16,Peru,Poland,35
856,,1888.2505110584043,1512.2872167660255,,,Americas,,edge,16,Peru,Poland,36
857,,1890.7202299784503,1511.6152096663875,,,Americas,,edge,16,Peru,Poland,37
858,,1893.0888554869457,1510.9649404203199,,,Americas,,edge,16,Peru,Poland,38
859,,1895.3518594830941,1510.338426929221,,,Americas,,edge,16,Peru,Poland,39
860,,1897.5043271051336,1509.7377936723228,,,Americas,,edge,16,Peru,Poland,40
861,,1899.5409567303363,1509.1652717066904,,,Americas,,edge,16,Peru,Poland,41
862,,1901.4560599750105,1508.6231986672221,,,Americas,,edge,16,Peru,Poland,42
863,,1903.2435616944977,1508.1140187666497,,,Americas,,edge,16,Peru,Poland,43
864,,1904.8969999831738,1507.640282795538,,,Americas,,edge,16,Peru,Poland,44
865,,1906.409526174451,1507.2046481222858,,,Americas,,edge,16,Peru,Poland,45
866,,1907.7739048407743,1506.8098786931241,,,Americas,,edge,16,Peru,Poland,46
867,,1908.9825137936245,1506.4588450321182,,,Americas,,edge,16,Peru,Poland,47
868,,1910.0273440835165,1506.1545242411664,,,Americas,,edge,16,Peru,Poland,48
869,,1910.9,1505.9,,,Americas,,edge,16,Peru,Poland,49
870,,1376.9,1725.0,,,Americas,,edge,17,Peru,Spain,0
871,,1347.8778965050137,1754.0712624598832,,,Americas,,edge,17,Peru,Spain,1
872,,1320.1433446497108,1781.7987497920565,,,Americas,,edge,17,Peru,Spain,2
873,,1293.626538596909,1808.2414855083464,,,Americas,,edge,17,Peru,Spain,3
874,,1268.2602644740039,1833.4567300068122,,,Americas,,edge,17,Peru,Spain,4
875,,1243.9799003729706,1857.499980571749,,,Americas,,edge,17,Peru,Spain,5
876,,1220.723416350365,1880.4249713736865,,,Americas,,edge,17,Peru,Spain,6
877,,1198.4313744273222,1902.283673469388,,,Americas,,edge,17,Peru,Spain,7
878,,1177.046928589556,1923.1262948018502,,,Americas,,edge,17,Peru,Spain,8
879,,1156.5158247873605,1943.0012802003052,,,Americas,,edge,17,Peru,Spain,9
880,,1136.786400935609,1961.9553113802192,,,Americas,,edge,17,Peru,Spain,10
881,,1117.8095869137542,1980.0333069432918,,,Americas,,edge,17,Peru,Spain,11
882,,1099.5389045658296,1997.278422377459,,,Americas,,edge,17,Peru,Spain,12
883,,1081.9304677004463,2013.732050056888,,,Americas,,edge,17,Peru,Spain,13
884,,1064.9429820907956,2029.4338192419823,,,Americas,,edge,17,Peru,Spain,14
885,,1048.537745474649,2044.4215960793797,,,Americas,,edge,17,Peru,Spain,15
886,,1032.6786475543563,2058.731483601949,,,Americas,,edge,17,Peru,Spain,16
887,,1017.3321699968483,2072.3978217287986,,,Americas,,edge,17,Peru,Spain,17
888,,1002.467386433634,2085.4531872652674,,,Americas,,edge,17,Peru,Spain,18
889,,988.0559624608031,2097.928393902929,,,Americas,,edge,17,Peru,Spain,19
890,,974.0721556390237,2109.852492219592,,,Americas,,edge,17,Peru,Spain,20
891,,960.4928154935441,2121.2527696793,,,Americas,,edge,17,Peru,Spain,21
892,,947.2973835141925,2132.1547506323286,,,Americas,,edge,17,Peru,Spain,22
893,,934.4678931553754,2142.5821963151893,,,Americas,,edge,17,Peru,Spain,23
894,,921.9889698360794,2152.5571048506267,,,Americas,,edge,17,Peru,Spain,24
895,,909.8478309398712,2162.0997112476216,,,Americas,,edge,17,Peru,Spain,25
896,,898.0342858148963,2171.2284874013862,,,Americas,,edge,17,Peru,Spain,26
897,,886.5407357738802,2179.9601420933695,,,Americas,,edge,17,Peru,Spain,27
898,,875.3621740941275,2188.3096209912533,,,Americas,,edge,17,Peru,Spain,28
899,,864.4961860175225,2196.2901066489544,,,Americas,,edge,17,Peru,Spain,29
900,,853.9429487505295,2203.9130185066233,,,Americas,,edge,17,Peru,Spain,30
901,,843.7052314641911,2211.188012890644,,,Americas,,edge,17,Peru,Spain,31
902,,833.7883952941309,2218.1229830136376,,,Americas,,edge,17,Peru,Spain,32
903,,824.2003933405506,2224.724058974455,,,Americas,,edge,17,Peru,Spain,33
904,,814.9517706682328,2230.995607758186,,,Americas,,edge,17,Peru,Spain,34
905,,806.0556643065389,2236.9402332361515,,,Americas,,edge,17,Peru,Spain,35
906,,797.5278032494095,2242.558776165907,,,Americas,,edge,17,Peru,Spain,36
907,,789.3865084553656,2247.8503141912443,,,Americas,,edge,17,Peru,Spain,37
908,,781.6526928475067,2252.8121618421865,,,Americas,,edge,17,Peru,Spain,38
909,,774.3498613135129,2257.439870534993,,,Americas,,edge,17,Peru,Spain,39
910,,767.5041107056428,2261.727228572157,,,Americas,,edge,17,Peru,Spain,40
911,,761.1441298407352,2265.6662611424053,,,Americas,,edge,17,Peru,Spain,41
912,,755.3011995002082,2269.2472303206996,,,Americas,,edge,17,Peru,Spain,42
913,,750.0091924300596,2272.4586350682357,,,Americas,,edge,17,Peru,Spain,43
914,,745.3045733408665,2275.287211232443,,,Americas,,edge,17,Peru,Spain,44
915,,741.2263989077853,2277.7179315469866,,,Americas,,edge,17,Peru,Spain,45
916,,737.8163177705527,2279.734005631764,,,Americas,,edge,17,Peru,Spain,46
917,,735.1185705334841,2281.3168799929085,,,Americas,,edge,17,Peru,Spain,47
918,,733.1799897654749,2282.446238022787,,,Americas,,edge,17,Peru,Spain,48
919,,732.05,2283.1,,,Americas,,edge,17,Peru,Spain,49
920,,770.14,2059.8,,,Americas,,edge,18,Colombia,UK,0
921,,775.9799020816156,2075.528815912292,,,Americas,,edge,18,Colombia,UK,1
922,,781.6240612329894,2090.4977076919045,,,Americas,,edge,18,Colombia,UK,2
923,,787.1058880228477,2104.746657638312,,,Americas,,edge,18,Colombia,UK,3
924,,792.4568836114204,2118.3142737797893,,,Americas,,edge,18,Colombia,UK,4
925,,797.706639750444,2131.237789873406,,,Americas,,edge,18,Colombia,UK,5
926,,802.88283878316,2143.5530654050326,,,Americas,,edge,18,Colombia,UK,6
927,,808.0112536443149,2155.2945855893386,,,Americas,,edge,18,Colombia,UK,7
928,,813.1157478601605,2166.4954613697855,,,Americas,,edge,18,Colombia,UK,8
929,,818.2182755484533,2177.1874294186396,,,Americas,,edge,18,Colombia,UK,9
930,,823.3388814184565,2187.40085213696,,,Americas,,edge,18,Colombia,UK,10
931,,828.495700770937,2197.1647176546066,,,Americas,,edge,18,Colombia,UK,11
932,,833.7049594981681,2206.506639830239,,,Americas,,edge,18,Colombia,UK,12
933,,838.9809740839277,2215.4528582513085,,,Americas,,edge,18,Colombia,UK,13
934,,844.3361516034985,2224.0282382340692,,,Americas,,edge,18,Colombia,UK,14
935,,849.7809897236698,2232.256270823573,,,Americas,,edge,18,Colombia,UK,15
936,,855.3240767027347,2240.159072793667,,,Americas,,edge,18,Colombia,UK,16
937,,860.9720913904922,2247.7573866469984,,,Americas,,edge,18,Colombia,UK,17
938,,866.7298032282467,2255.0705806150117,,,Americas,,edge,18,Colombia,UK,18
939,,872.6000722488079,2262.1166486579505,,,Americas,,edge,18,Colombia,UK,19
940,,878.58384907649,2268.9122104648536,,,Americas,,edge,18,Colombia,UK,20
941,,884.6801749271135,2275.472511453561,,,Americas,,edge,18,Colombia,UK,21
942,,890.8861816080035,2281.8114227707083,,,Americas,,edge,18,Colombia,UK,22
943,,897.1970915179899,2287.941441291729,,,Americas,,edge,18,Colombia,UK,23
944,,903.6062176474087,2293.873689620856,,,Americas,,edge,18,Colombia,UK,24
945,,910.104963578101,2299.6179160911192,,,Americas,,edge,18,Colombia,UK,25
946,,916.6828234834126,2305.1824947643468,,,Americas,,edge,18,Colombia,UK,26
947,,923.3273821281948,2310.574425431164,,,Americas,,edge,18,Colombia,UK,27
948,,930.0243148688046,2315.7993336109953,,,Americas,,edge,18,Colombia,UK,28
949,,936.7573876531038,2320.8614705520627,,,Americas,,edge,18,Colombia,UK,29
950,,943.5084570204592,2325.763713231385,,,Americas,,edge,18,Colombia,UK,30
951,,950.2574701017433,2330.5075643547802,,,Americas,,edge,18,Colombia,UK,31
952,,956.9824646193338,2335.093152356864,,,Americas,,edge,18,Colombia,UK,32
953,,963.6595688871134,2339.519231401049,,,Americas,,edge,18,Colombia,UK,33
954,,970.2630018104701,2343.7831813795483,,,Americas,,edge,18,Colombia,UK,34
955,,976.7650728862973,2347.8810079133696,,,Americas,,edge,18,Colombia,UK,35
956,,983.1361822029935,2351.8073423523206,,,Americas,,edge,18,Colombia,UK,36
957,,989.3448204404626,2355.555441775007,,,Americas,,edge,18,Colombia,UK,37
958,,995.3575688701136,2359.1171889888305,,,Americas,,edge,18,Colombia,UK,38
959,,1001.1390993548607,2362.483092529994,,,Americas,,edge,18,Colombia,UK,39
960,,1006.6521743491232,2365.642286663495,,,Americas,,edge,18,Colombia,UK,40
961,,1011.857646898826,2368.58253138313,,,Americas,,edge,18,Colombia,UK,41
962,,1016.7144606413993,2371.2902124114953,,,Americas,,edge,18,Colombia,UK,42
963,,1021.1796498057781,2373.7503411999824,,,Americas,,edge,18,Colombia,UK,43
964,,1025.2083392124027,2375.9465549287825,,,Americas,,edge,18,Colombia,UK,44
965,,1028.7537442732196,2377.861116506884,,,Americas,,edge,18,Colombia,UK,45
966,,1031.7671709916785,2379.474914572073,,,Americas,,edge,18,Colombia,UK,46
967,,1034.1980159627365,2380.767463490934,,,Americas,,edge,18,Colombia,UK,47
968,,1035.9937663728547,2381.71690335885,,,Americas,,edge,18,Colombia,UK,48
969,,1037.1,2382.3,,,Americas,,edge,18,Colombia,UK,49
970,,1353.9,2166.2,,,Europe,,edge,19,Netherlands,Germany,0
971,,1376.9376130069363,2176.230184649912,,,Europe,,edge,19,Netherlands,Germany,1
972,,1399.025936662861,2185.6918571517035,,,Europe,,edge,19,Netherlands,Germany,2
973,,1420.2301272845325,2194.5969494350284,,,Europe,,edge,19,Netherlands,Germany,3
974,,1440.6124714972816,2202.9575961772143,,,Europe,,edge,19,Netherlands,Germany,4
975,,1460.232386235015,2210.7861348032657,,,Europe,,edge,19,Netherlands,Germany,5
976,,1479.146418740213,2218.0951054858615,,,Europe,,edge,19,Netherlands,Germany,6
977,,1497.408246563932,2224.897251145356,,,Europe,,edge,19,Netherlands,Germany,7
978,,1515.0686775658,2231.205517449778,,,Europe,,edge,19,Netherlands,Germany,8
979,,1532.1756499140217,2237.0330528148324,,,Europe,,edge,19,Netherlands,Germany,9
980,,1548.7742320853747,2242.393208403898,,,Europe,,edge,19,Netherlands,Germany,10
981,,1564.906622865212,2247.299538128029,,,Europe,,edge,19,Netherlands,Germany,11
982,,1580.6121513474618,2251.765798645954,,,Europe,,edge,19,Netherlands,Germany,12
983,,1595.9272769346244,2255.80594936408,,,Europe,,edge,19,Netherlands,Germany,13
984,,1610.885589337776,2259.434152436485,,,Europe,,edge,19,Netherlands,Germany,14
985,,1625.5178085765672,2262.6647727649233,,,Europe,,edge,19,Netherlands,Germany,15
986,,1639.8517849792217,2265.512377998825,,,Europe,,edge,19,Netherlands,Germany,16
987,,1653.9124991825392,2267.9917385352937,,,Europe,,edge,19,Netherlands,Germany,17
988,,1667.722062131893,2270.117827519111,,,Europe,,edge,19,Netherlands,Germany,18
989,,1681.2997150812316,2271.9058208427314,,,Europe,,edge,19,Netherlands,Germany,19
990,,1694.6618295930768,2273.3710971462842,,,Europe,,edge,19,Netherlands,Germany,20
991,,1707.8219075385252,2274.5292378175754,,,Europe,,edge,19,Netherlands,Germany,21
992,,1720.7905810972484,2275.3960269920854,,,Europe,,edge,19,Netherlands,Germany,22
993,,1733.5756127574916,2275.9874515529677,,,Europe,,edge,19,Netherlands,Germany,23
994,,1746.1818953160741,2276.3197011310535,,,Europe,,edge,19,Netherlands,Germany,24
995,,1758.6114518783909,2276.409168104849,,,Europe,,edge,19,Netherlands,Germany,25
996,,1770.8634358584104,2276.2724476005333,,,Europe,,edge,19,Netherlands,Germany,26
