,id,iso_code,country,size,un_region,x,y,type,country_source,country_target,path
707,13,,,,Americas,294.6936617690706,273.2633627804325,edge,Peru,Spain,37
708,13,,,,Americas,296.9177958024917,271.7878984686548,edge,Peru,Spain,38
709,13,,,,Americas,299.0687683928725,270.3913403532924,edge,Peru,Spain,39
710,13,,,,Americas,301.13764944184544,269.07494184794933,edge,Peru,Spain,40
711,13,,,,Americas,303.11492300601526,267.84039808139084,edge,Peru,Spain,41
712,13,,,,Americas,304.9904872969596,266.6898458975427,edge,Peru,Spain,42
713,13,,,,Americas,306.75365468122834,265.6258638554913,edge,Peru,Spain,43
714,13,,,,Americas,308.3931516803442,264.6514722294837,edge,Peru,Spain,44
715,13,,,,Americas,309.8971189708023,263.7701330089278,edge,Peru,Spain,45
716,13,,,,Americas,311.25311138407034,262.985749898392,edge,Peru,Spain,46
717,13,,,,Americas,312.44809790658866,262.30266831760537,edge,Peru,Spain,47
718,13,,,,Americas,313.46846167977003,261.7256754014579,edge,Peru,Spain,48
719,13,,,,Americas,314.3,261.26,edge,Peru,Spain,49
720,14,,,,Americas,128.65,419.22,edge,Peru,Germany,0
721,14,,,,Americas,124.40515178529145,414.3475503022567,edge,Peru,Germany,1
722,14,,,,Americas,120.34305549731897,409.6675666445381,edge,Peru,Germany,2
723,14,,,,Americas,116.4566807147376,405.16964484463574,edge,Peru,Germany,3
724,14,,,,Americas,112.73917538836122,400.84375719821037,edge,Peru,Germany,4
725,14,,,,Americas,109.18386584116261,396.68025247879325,edge,Peru,Germany,5
726,14,,,,Americas,105.78425676827352,392.66985593778514,edge,Peru,Germany,6
727,14,,,,Americas,102.53403123698462,388.80366930445655,edge,Peru,Germany,7
728,14,,,,Americas,99.4270506867453,385.07317078594747,edge,Peru,Germany,8
729,14,,,,Americas,96.45735492916407,381.47021506726776,edge,Peru,Germany,9
730,14,,,,Americas,93.61916214800821,377.98703331129724,edge,Peru,Germany,10
731,14,,,,Americas,90.90686889920394,374.6162331587855,edge,Peru,Germany,11
732,14,,,,Americas,88.31505011083642,371.35079872835155,edge,Peru,Germany,12
733,14,,,,Americas,85.83845908314963,368.18409061648447,edge,Peru,Germany,13
734,14,,,,Americas,83.47202748854643,365.1098458975427,edge,Peru,Germany,14
735,14,,,,Americas,81.21086537158874,362.1221781237549,edge,Peru,Germany,15
736,14,,,,Americas,79.05026114899717,359.2155773252191,edge,Peru,Germany,16
737,14,,,,Americas,76.98568160965141,356.38491000990325,edge,Peru,Germany,17
738,14,,,,Americas,75.01277191458993,353.62541916364495,edge,Peru,Germany,18
739,14,,,,Americas,73.12735559701021,350.93272425015186,edge,Peru,Germany,19
740,14,,,,Americas,71.32543456226848,348.302821211001,edge,Peru,Germany,20
741,14,,,,Americas,69.60318908788004,345.7320824656393,edge,Peru,Germany,21
742,14,,,,Americas,67.95697782351897,343.2172569113834,edge,Peru,Germany,22
743,14,,,,Americas,66.38333779101828,340.7554699234197,edge,Peru,Germany,23
744,14,,,,Americas,64.8789843843699,338.34422335480446,edge,Peru,Germany,24
745,14,,,,Americas,63.44081136972465,335.9813955364634,edge,Peru,Germany,25
746,14,,,,Americas,62.06589088539223,333.66524127719237,edge,Peru,Germany,26
747,14,,,,Americas,60.75147344184127,331.3943918636567,edge,Peru,Germany,27
748,14,,,,Americas,59.49498792169929,329.1678550603915,edge,Peru,Germany,28
749,14,,,,Americas,58.294041579752715,326.9850151098017,edge,Peru,Germany,29
750,14,,,,Americas,57.14642004294685,324.845632732162,edge,Peru,Germany,30
751,14,,,,Americas,56.05008731038591,322.7498451256167,edge,Peru,Germany,31
752,14,,,,Americas,55.00318575333303,320.69816596617994,edge,Peru,Germany,32
753,14,,,,Americas,54.00403611521022,318.6914854077357,edge,Peru,Germany,33
754,14,,,,Americas,53.0511375115984,316.7310700820375,edge,Peru,Germany,34
755,14,,,,Americas,52.143167430237405,314.81856309870886,edge,Peru,Germany,35
756,14,,,,Americas,51.27898173102593,312.9559840452428,edge,Peru,Germany,36
757,14,,,,Americas,50.45761464602161,311.1457289870023,edge,Peru,Germany,37
758,14,,,,Americas,49.67827877944096,309.3905704672199,edge,Peru,Germany,38
759,14,,,,Americas,48.9403651076594,307.6936575069981,edge,Peru,Germany,39
760,14,,,,Americas,48.24344297921125,306.05851560530886,edge,Peru,Germany,40
761,14,,,,Americas,47.58726011478974,304.4890467389941,edge,Peru,Germany,41
762,14,,,,Americas,46.97174260724698,302.98952936276555,edge,Peru,Germany,42
763,14,,,,Americas,46.396994921594,301.5646184092044,edge,Peru,Germany,43
764,14,,,,Americas,45.86329989500071,300.21934528876193,edge,Peru,Germany,44
765,14,,,,Americas,45.37111873679595,298.9591178897589,edge,Peru,Germany,45
766,14,,,,Americas,44.921091028467416,297.789720578386,edge,Peru,Germany,46
767,14,,,,Americas,44.51403472366175,296.71731419870343,edge,Peru,Germany,47
768,14,,,,Americas,44.150946148184474,295.7484360726415,edge,Peru,Germany,48
769,14,,,,Americas,43.833,294.89,edge,Peru,Germany,49
770,15,,,,Americas,146.9,510.65,edge,Peru,Japan,0
771,15,,,,Americas,145.38754334104507,515.2936813707879,edge,Peru,Japan,1
772,15,,,,Americas,143.961016621389,519.7438890553202,edge,Peru,Japan,2
773,15,,,,Americas,142.61890002447618,524.0124965527865,edge,Peru,Japan,3
774,15,,,,Americas,141.35963426664688,528.1109223666177,edge,Peru,Japan,4
775,15,,,,Americas,140.18162059713768,532.0501300044874,edge,Peru,Japan,5
776,15,,,,Americas,139.0832207980813,535.8406279783118,edge,Peru,Japan,6
777,15,,,,Americas,138.0627571845065,539.4924698042483,edge,Peru,Japan,7
778,15,,,,Americas,137.11851260433798,543.0152540026967,edge,Peru,Japan,8
779,15,,,,Americas,136.24873043839676,546.4181240982994,edge,Peru,Japan,9
780,15,,,,Americas,135.4516146003999,549.7097686199401,edge,Peru,Japan,10
781,15,,,,Americas,134.72532953696057,552.8984211007456,edge,Peru,Japan,11
782,15,,,,Americas,134.06800022758807,555.9918600780841,edge,Peru,Japan,12
783,15,,,,Americas,133.4777121846877,558.9974090935663,edge,Peru,Japan,13
784,15,,,,Americas,132.95251145356104,561.9219366930445,edge,Peru,Japan,14
785,15,,,,Americas,132.49040461240557,564.771856426614,edge,Peru,Japan,15
786,15,,,,Americas,132.089358772315,567.5531268486112,edge,Peru,Japan,16
787,15,,,,Americas,131.7473015772791,570.2712515176154,edge,Peru,Japan,17
788,15,,,,Americas,131.4621212041838,572.9312789964475,edge,Peru,Japan,18
789,15,,,,Americas,131.23166636281113,575.5378028521712,edge,Peru,Japan,19
790,15,,,,Americas,131.05374629583915,578.0949616560918,edge,Peru,Japan,20
791,15,,,,Americas,130.92613077884212,580.6064389837566,edge,Peru,Japan,21
792,15,,,,Americas,130.84655012029037,583.0754634149557,edge,Peru,Japan,22
793,15,,,,Americas,130.81269516155024,585.5048085337203,edge,Peru,Japan,23
794,15,,,,Americas,130.82221727688432,587.8967929283249,edge,Peru,Japan,24
795,15,,,,Americas,130.87272837345122,590.2532801912851,edge,Peru,Japan,25
796,15,,,,Americas,130.9618008913057,592.575678919359,edge,Peru,Japan,26
797,15,,,,Americas,131.0869678033986,594.8649427135473,edge,Peru,Japan,27
798,15,,,,Americas,131.24572261557682,597.121570179092,edge,Peru,Japan,28
799,15,,,,Americas,131.43551936658352,599.3456049254778,edge,Peru,Japan,29
800,15,,,,Americas,131.65377262805777,601.5366355664315,edge,Peru,Japan,30
801,15,,,,Americas,131.89785750453484,603.6937957199216,edge,Peru,Japan,31
802,15,,,,Americas,132.16510963344615,605.8157640081591,edge,Peru,Japan,32
803,15,,,,Americas,132.45282518511914,607.9007640575971,edge,Peru,Japan,33
804,15,,,,Americas,132.75826086277738,609.9465644989307,edge,Peru,Japan,34
805,15,,,,Americas,133.07863390254062,611.950478967097,edge,Peru,Japan,35
806,15,,,,Americas,133.41112207342454,613.9093661012756,edge,Peru,Japan,36
807,15,,,,Americas,133.75286367734117,615.819629544888,edge,Peru,Japan,37
808,15,,,,Americas,134.10095754909838,617.6772179455977,edge,Peru,Japan,38
809,15,,,,Americas,134.45246305640038,619.4776249553107,edge,Peru,Japan,39
810,15,,,,Americas,134.80440009984733,621.2158892301746,edge,Peru,Japan,40
811,15,,,,Americas,135.15374911293554,622.8865944305796,edge,Peru,Japan,41
812,15,,,,Americas,135.49745106205748,624.4838692211579,edge,Peru,Japan,42
813,15,,,,Americas,135.8324074465016,626.0013872707834,edge,Peru,Japan,43
814,15,,,,Americas,136.15548029845263,627.4323672525729,edge,Peru,Japan,44
815,15,,,,Americas,136.46349218299122,628.7695728438848,edge,Peru,Japan,45
816,15,,,,Americas,136.75322619809427,630.0053127263196,edge,Peru,Japan,46
817,15,,,,Americas,137.02142597463467,631.13144058572,edge,Peru,Japan,47
818,15,,,,Americas,137.26479567638154,632.1393551121713,edge,Peru,Japan,48
819,15,,,,Americas,137.48,633.02,edge,Peru,Japan,49
820,16,,,,Americas,120.45,428.75,edge,Peru,Poland,0
821,16,,,,Americas,116.21829296397222,425.725276931502,edge,Peru,Poland,1
822,16,,,,Americas,112.17454299393853,422.8222006258324,edge,Peru,Poland,2
823,16,,,,Americas,108.31004297858678,420.0331402974708,edge,Peru,Poland,3
824,16,,,,Americas,104.61634629365354,417.3507580417781,edge,Peru,Poland,4
825,16,,,,Americas,101.0852668019243,414.76800883499703,edge,Peru,Poland,5
826,16,,,,Americas,97.70887885323361,412.27814053425266,edge,Peru,Poland,6
827,16,,,,Americas,94.47951728446483,409.87469387755107,edge,Peru,Poland,7
828,16,,,,Americas,91.38977741955014,407.5515024837805,edge,Peru,Poland,8
829,16,,,,Americas,88.43251506947075,405.3026928527107,edge,Peru,Poland,9
830,16,,,,Americas,85.60084653225671,403.12268436499363,edge,Peru,Poland,10
831,16,,,,Americas,82.88814859298698,401.00618928216244,edge,Peru,Poland,11
832,16,,,,Americas,80.28805852378945,398.94821274663246,edge,Peru,Poland,12
833,16,,,,Americas,77.7944740838409,396.94405278170046,edge,Peru,Poland,13
834,16,,,,Americas,75.40155351936694,394.9893002915452,edge,Peru,Poland,14
835,16,,,,Americas,73.10371556364223,393.079839061227,edge,Peru,Poland,15
836,16,,,,Americas,70.89563943699012,391.211845756688,edge,Peru,Poland,16
837,16,,,,Americas,68.7722648467831,389.38178992475196,edge,Peru,Poland,17
838,16,,,,Americas,66.7287919874424,387.5864339931248,edge,Peru,Poland,18
839,16,,,,Americas,64.76068154043827,385.82283327039386,edge,Peru,Poland,19
840,16,,,,Americas,62.863654674289705,384.08833594602817,edge,Peru,Poland,20
841,16,,,,Americas,61.033693044564764,382.380583090379,edge,Peru,Poland,21
842,16,,,,Americas,59.267038793880324,380.69750865467864,edge,Peru,Poland,22
843,16,,,,Americas,57.56019455190214,379.03733947104155,edge,Peru,Poland,23
844,16,,,,Americas,55.909923435344965,377.398595252464,edge,Peru,Poland,24
845,16,,,,Americas,54.31324904797235,375.7800885928239,edge,Peru,Poland,25
846,16,,,,Americas,52.76745548059682,374.18092496688087,edge,Peru,Poland,26
847,16,,,,Americas,51.27008731107979,372.60050273027633,edge,Peru,Poland,27
848,16,,,,Americas,49.81894960433153,371.03851311953355,edge,Peru,Poland,28
849,16,,,,Americas,48.41210791231129,369.49494025205735,edge,Peru,Poland,29
850,16,,,,Americas,47.047888274027166,367.97006112613434,edge,Peru,Poland,30
851,16,,,,Americas,45.72487721553616,366.46444562093296,edge,Peru,Poland,31
852,16,,,,Americas,44.44192174994419,364.9789564965035,edge,Peru,Poland,32
853,16,,,,Americas,43.19812937740609,363.5147493937779,edge,Peru,Poland,33
854,16,,,,Americas,41.99286808512558,362.07327283456965,edge,Peru,Poland,34
855,16,,,,Americas,40.82576634735527,360.65626822157435,edge,Peru,Poland,35
856,16,,,,Americas,39.6967131253967,359.265769838369,edge,Peru,Poland,36
857,16,,,,Americas,38.60585786760029,357.9041048494128,edge,Peru,Poland,37
858,16,,,,Americas,37.55361050936538,356.5738933000463,edge,Peru,Poland,38
859,16,,,,Americas,36.54064147314019,355.27804811649185,edge,Peru,Poland,39
860,16,,,,Americas,35.56788166842186,354.0197751058536,edge,Peru,Poland,40
861,16,,,,Americas,34.636522491756445,352.8025729561177,edge,Peru,Poland,41
862,16,,,,Americas,33.748015826738865,351.63023323615164,edge,Peru,Poland,42
863,16,,,,Americas,32.90407404401297,350.5068403957049,edge,Peru,Poland,43
864,16,,,,Americas,32.10667000127152,349.4367717654087,edge,Peru,Poland,44
865,16,,,,Americas,31.35803704325614,348.42469755677604,edge,Peru,Poland,45
866,16,,,,Americas,30.660669001757395,347.47558086220147,edge,Peru,Poland,46
867,16,,,,Americas,30.017320195614733,346.5946776549615,edge,Peru,Poland,47
868,16,,,,Americas,29.431005430716517,345.7875367892144,edge,Peru,Poland,48
869,16,,,,Americas,28.905,345.06,edge,Peru,Poland,49
870,17,,,,Europe,321.6,474.91,edge,UK,Peru,0
871,17,,,,Europe,317.57806786912505,475.2023912187081,edge,UK,Peru,1
872,17,,,,Europe,313.67307115024437,475.48347322830386,edge,UK,Peru,2
873,17,,,,Europe,309.8813828040206,475.7530036266648,edge,UK,Peru,3
874,17,,,,Europe,306.1994710034224,476.01076336720047,edge,UK,Peru,4
875,17,,,,Europe,302.62389913372556,476.2565567588543,edge,UK,Peru,5
876,17,,,,Europe,299.15132579251224,476.4902114661026,edge,UK,Peru,6
877,17,,,,Europe,295.778504789671,476.71157850895474,edge,UK,Peru,7
878,17,,,,Europe,292.5022851473972,476.9205322629524,edge,UK,Peru,8
879,17,,,,Europe,289.3196111001924,477.11697045917117,edge,UK,Peru,9
880,17,,,,Europe,286.2275220948651,477.30081418421895,edge,UK,Peru,10
881,17,,,,Europe,283.2231527905299,477.47200788023724,edge,UK,Peru,11
882,17,,,,Europe,280.30373305860854,477.6305193449001,edge,UK,Peru,12
883,17,,,,Europe,277.4665879828289,477.77633973141485,edge,UK,Peru,13
884,17,,,,Europe,274.70913785922534,477.9094835485215,edge,UK,Peru,14
885,17,,,,Europe,272.0288981961391,478.0299886604933,edge,UK,Peru,15
886,17,,,,Europe,269.4234797142174,478.1379162871365,edge,UK,Peru,16
887,17,,,,Europe,266.8905883464148,478.2333510037902,edge,UK,Peru,17
888,17,,,,Europe,264.42802523799173,478.3164007413265,edge,UK,Peru,18
889,17,,,,Europe,262.0336867465156,478.387196786151,edge,UK,Peru,19
890,17,,,,Europe,259.70556444186013,478.4458937802015,edge,UK,Peru,20
891,17,,,,Europe,257.4417451062057,478.49266972094955,edge,UK,Peru,21
892,17,,,,Europe,255.24041073403924,478.5277259613992,edge,UK,Peru,22
893,17,,,,Europe,253.09983853215402,478.5512872100875,edge,UK,Peru,23
894,17,,,,Europe,251.01840091965016,478.56360153108494,edge,UK,Peru,24
895,17,,,,Europe,248.99456552793413,478.5649403439945,edge,UK,Peru,25
896,17,,,,Europe,247.02689520071897,478.5555984239525,edge,UK,Peru,26
897,17,,,,Europe,245.11404799402442,478.53589390162824,edge,UK,Peru,27
898,17,,,,Europe,243.25477717617662,478.5061682632237,edge,UK,Peru,28
899,17,,,,Europe,241.4479312278082,478.46678635047425,edge,UK,Peru,29
900,17,,,,Europe,239.6924538418586,478.418136360648,edge,UK,Peru,30
901,17,,,,Europe,237.98738392357342,478.3606298465463,edge,UK,Peru,31
902,17,,,,Europe,236.33185559050523,478.29470171650337,edge,UK,Peru,32
903,17,,,,Europe,234.72509817251284,478.2208102343863,edge,UK,Peru,33
904,17,,,,Europe,233.1664362117617,478.13943701959533,edge,UK,Peru,34
905,17,,,,Europe,231.65528946272383,478.05108704706373,edge,UK,Peru,35
906,17,,,,Europe,230.19117289217792,477.95628864725774,edge,UK,Peru,36
907,17,,,,Europe,228.77369667920885,477.85559350617655,edge,UK,Peru,37
908,17,,,,Europe,227.40256621520848,477.7495766653524,edge,UK,Peru,38
909,17,,,,Europe,226.07758210387487,477.6388365218505,edge,UK,Peru,39
910,17,,,,Europe,224.79864016121286,477.523994828269,edge,UK,Peru,40
911,17,,,,Europe,223.56573141553366,477.4056966927393,edge,UK,Peru,41
912,17,,,,Europe,222.37894210745523,477.2846105789255,edge,UK,Peru,42
913,17,,,,Europe,221.23845368990186,477.16142830602485,edge,UK,Peru,43
914,17,,,,Europe,220.14454282810453,477.0368650487675,edge,UK,Peru,44
915,17,,,,Europe,219.09758139960078,476.9116593374169,edge,UK,Peru,45
916,17,,,,Europe,218.09803649423458,476.78657305776903,edge,UK,Peru,46
917,17,,,,Europe,217.1464704141565,476.66239145115327,edge,UK,Peru,47
918,17,,,,Europe,216.24354067382376,476.5399231144319,edge,UK,Peru,48
919,17,,,,Europe,215.39,476.42,edge,UK,Peru,49
920,18,,,,Americas,309.71,557.67,edge,Colombia,UK,0
921,18,,,,Americas,311.1398147429547,556.4684976879512,edge,Colombia,UK,1
922,18,,,,Americas,312.5101923951927,555.2934493436978,edge,Colombia,UK,2
923,18,,,,Americas,313.8237016906568,554.1402490771147,edge,Colombia,UK,3
924,18,,,,Americas,315.08283684206975,553.0045387499066,edge,Colombia,UK,4
925,18,,,,Americas,316.290017540935,551.8822079756093,edge,Colombia,UK,5
926,18,,,,Americas,317.4475889575373,550.7693941195887,edge,Colombia,UK,6
927,18,,,,Americas,318.5578217409413,549.6624822990422,edge,Colombia,UK,7
928,18,,,,Americas,319.6229120189925,548.5581053829959,edge,Colombia,UK,8
929,18,,,,Americas,320.64498139831716,547.4531439923078,edge,Colombia,UK,9
930,18,,,,Americas,321.6260769643219,546.3447264996659,edge,Colombia,UK,10
931,18,,,,Americas,322.56817128119417,545.2302290295881,edge,Colombia,UK,11
932,18,,,,Americas,323.4731623919021,544.1072754584242,edge,Colombia,UK,12
933,18,,,,Americas,324.3428738181942,542.973737414353,edge,Colombia,UK,13
934,18,,,,Americas,325.17905456059975,541.8277342773844,edge,Colombia,UK,14
935,18,,,,Americas,325.98337909842866,540.6676331793589,edge,Colombia,UK,15
936,18,,,,Americas,326.7574473897712,539.4920490039466,edge,Colombia,UK,16
937,18,,,,Americas,327.5027848714986,538.2998443866493,edge,Colombia,UK,17
938,18,,,,Americas,328.22084245926266,537.0901297147984,edge,Colombia,UK,18
939,18,,,,Americas,328.91299654749577,535.8622631275564,edge,Colombia,UK,19
940,18,,,,Americas,329.5805490094107,534.6158505159154,edge,Colombia,UK,20
941,18,,,,Americas,330.2247271970012,533.3507455226987,edge,Colombia,UK,21
942,18,,,,Americas,330.8466839410415,532.0670495425601,edge,Colombia,UK,22
943,18,,,,Americas,331.44749755108626,530.7651117219831,edge,Colombia,UK,23
944,18,,,,Americas,332.0281718154712,529.4455289592825,edge,Colombia,UK,24
945,18,,,,Americas,332.5896360013121,528.1091459046028,edge,Colombia,UK,25
946,18,,,,Americas,333.13274485450586,526.7570549599196,edge,Colombia,UK,26
947,18,,,,Americas,333.65827859972967,525.390596279039,edge,Colombia,UK,27
948,18,,,,Americas,334.1669429404415,524.0113577675969,edge,Colombia,UK,28
949,18,,,,Americas,334.65936905888,522.6211750830602,edge,Colombia,UK,29
950,18,,,,Americas,335.1361136160641,521.222131634726,edge,Colombia,UK,30
951,18,,,,Americas,335.59765875179386,519.8165585837222,edge,Colombia,UK,31
952,18,,,,Americas,336.04441208464965,518.4070348430067,edge,Colombia,UK,32
953,18,,,,Americas,336.47670671199234,516.9963870773684,edge,Colombia,UK,33
954,18,,,,Americas,336.8948012099637,515.587689703426,edge,Colombia,UK,34
955,18,,,,Americas,337.298879633486,514.1842648896294,edge,Colombia,UK,35
956,18,,,,Americas,337.6890515162622,512.7896825562582,edge,Colombia,UK,36
957,18,,,,Americas,338.06535187077577,511.4077603754232,edge,Colombia,UK,37
958,18,,,,Americas,338.4277411882908,510.04256377106515,edge,Colombia,UK,38
959,18,,,,Americas,338.77610543885214,508.6984059189554,edge,Colombia,UK,39
960,18,,,,Americas,339.1102560712851,507.3798477466959,edge,Colombia,UK,40
961,18,,,,Americas,339.42993001319564,506.0916979337188,edge,Colombia,UK,41
962,18,,,,Americas,339.7347896709705,504.839012911287,edge,Colombia,UK,42
963,18,,,,Americas,340.0244229297768,503.62709686249366,edge,Colombia,UK,43
964,18,,,,Americas,340.2983431535625,502.4615017222624,edge,Colombia,UK,44
965,18,,,,Americas,340.55598918505603,501.3480271773475,edge,Colombia,UK,45
966,18,,,,Americas,340.7967253457665,500.29272066633354,edge,Colombia,UK,46
967,18,,,,Americas,341.0198414359836,499.30187737963547,edge,Colombia,UK,47
968,18,,,,Americas,341.22455273477783,498.382040259499,edge,Colombia,UK,48
969,18,,,,Americas,341.41,497.54,edge,Colombia,UK,49
970,19,,,,Europe,330.61,43.211,edge,France,Italy,0
971,19,,,,Europe,331.6746241977823,43.5566606212426,edge,France,Italy,1
972,19,,,,Europe,332.7181280411934,43.918107199016916,edge,France,Italy,2
973,19,,,,Europe,333.7426327621717,44.29656955617376,edge,France,Italy,3
974,19,,,,Europe,334.75015193239113,44.69317152474127,edge,France,Italy,4
975,19,,,,Europe,335.74259146326125,45.10893094592511,edge,France,Italy,5
976,19,,,,Europe,336.72174960592747,45.54475967010829,edge,France,Italy,6
977,19,,,,Europe,337.68931695127037,46.00146355685132,edge,France,Italy,7
978,19,,,,Europe,338.64687642990634,46.47974247489202,edge,France,Italy,8
979,19,,,,Europe,339.59590331218715,46.98019030214573,edge,France,Italy,9
980,19,,,,Europe,340.53776520820054,47.503294925705156,edge,France,Italy,10
981,19,,,,Europe,341.47372206776953,48.04943824184042,edge,France,Italy,11
982,19,,,,Europe,342.4049261804527,48.61889615599913,edge,France,Italy,12
983,19,,,,Europe,343.33242217554425,49.21183858280624,edge,France,Italy,13
984,19,,,,Europe,344.2571470220741,49.82832944606414,edge,France,Italy,14
985,19,,,,Europe,345.1799300288077,50.468326678752675,edge,France,Italy,15
986,19,,,,Europe,346.10149284424574,51.13168222302904,edge,France,Italy,16
987,19,,,,Europe,347.0224494566249,51.81814203022793,edge,France,Italy,17
988,19,,,,Europe,347.9433061939172,52.527346060861426,edge,France,Italy,18
989,19,,,,Europe,348.8644617238305,53.25882828461902,edge,France,Italy,19
990,19,,,,Europe,349.7862070538081,54.01201668036762,edge,France,Italy,20
991,19,,,,Europe,350.70872553102873,54.78623323615159,edge,France,Italy,21
992,19,,,,Europe,351.6320928424069,55.5806939491927,edge,France,Italy,22
993,19,,,,Europe,352.5562770145925,56.394508825890085,edge,France,Italy,23
994,19,,,,Europe,353.4811384139713,57.22668188182037,edge,France,Italy,24
995,19,,,,Europe,354.4064297466643,58.07611114173759,edge,France,Italy,25
996,19,,,,Europe,355.33179605852825,58.941588639573155,edge,France,Italy,26
997,19,,,,Europe,356.2567747351556,59.82180041843595,edge,France,Italy,27
998,19,,,,Europe,357.1807955018742,60.715326530612245,edge,France,Italy,28
999,19,,,,Europe,358.1031804237475,61.62064103756574,edge,France,Italy,29
1000,19,,,,Europe,359.0231439055745,62.536112009937554,edge,France,Italy,30
1001,19,,,,Europe,359.93979269189,63.46000152754622,edge,France,Italy,31
1002,19,,,,Europe,360.852125866964,64.39046567938772,edge,France,Italy,32
1003,19,,,,Europe,361.75903485480245,65.32555456363541,edge,France,Italy,33
1004,19,,,,Europe,362.6593034191466,66.26321228764012,edge,France,Italy,34
1005,19,,,,Europe,363.55160766347353,67.20127696793001,edge,France,Italy,35
1006,19,,,,Europe,364.43451603099567,68.1374807302108,edge,France,Italy,36
1007,19,,,,Europe,365.3064893046611,69.0694497093655,edge,France,Italy,37
1008,19,,,,Europe,366.1658806071536,69.99470404945461,edge,France,Italy,38
1009,19,,,,Europe,367.01093540089244,70.91065790371601,edge,France,Italy,39
1010,19,,,,Europe,367.8397914880323,71.81461943456503,edge,France,Italy,40
1011,19,,,,Europe,368.65047901046364,72.70379081359442,edge,France,Italy,41
1012,19,,,,Europe,369.44092044981255,73.57526822157435,edge,France,Italy,42
1013,19,,,,Europe,370.20893062744057,74.42604184845236,edge,France,Italy,43
1014,19,,,,Europe,370.95221670444477,75.25299589335347,edge,France,Italy,44
1015,19,,,,Europe,371.668378181658,76.05290856458012,edge,France,Italy,45
1016,19,,,,Europe,372.3549068996484,76.8224520796121,edge,France,Italy,46
1017,19,,,,Europe,373.00918703872,77.55819266510673,edge,France,Italy,47
1018,19,,,,Europe,373.6284951189121,78.25659055689867,edge,France,Italy,48
1019,19,,,,Europe,374.21,78.914,edge,France,Italy,49
1020,20,,,,Europe,239.11,173.83,edge,Netherlands,France,0
1021,20,,,,Europe,240.13858725912652,169.60130379678327,edge,Netherlands,France,1
1022,20,,,,Europe,241.13925005043535,165.52008857027326,edge,Netherlands,France,2
1023,20,,,,Europe,242.11406580903667,161.58033307047376,edge,Netherlands,France,3
1024,20,,,,Europe,243.0650186311722,157.77620013145295,edge,Netherlands,France,4
1025,20,,,,Europe,243.99399927421604,154.1020366713439,edge,Netherlands,France,5
1026,20,,,,Europe,244.9028051566741,150.55237369234425,edge,Netherlands,France,6
1027,20,,,,Europe,245.79314035818413,147.1219262807164,edge,Netherlands,France,7
1028,20,,,,Europe,246.66661561951574,143.80559360678714,edge,Netherlands,France,8
1029,20,,,,Europe,247.52474834257072,140.59845892494815,edge,Netherlands,France,9
1030,20,,,,Europe,248.36896259038252,137.4957895736557,edge,Netherlands,France,10
1031,20,,,,Europe,249.20058908711675,134.4930369754307,edge,Netherlands,France,11
1032,20,,,,Europe,250.0208652180708,131.58583663685874,edge,Netherlands,France,12
1033,20,,,,Europe,250.83093502967404,128.77000814859002,edge,Netherlands,France,13
1034,20,,,,Europe,251.6318492294877,126.04155518533946,edge,Netherlands,France,14
1035,20,,,,Europe,252.4245651862051,123.39666550588655,edge,Netherlands,France,15
1036,20,,,,Europe,253.2099469296512,120.83171095307542,edge,Netherlands,France,16
1037,20,,,,Europe,253.9887651507832,118.34324745381497,edge,Netherlands,France,17
1038,20,,,,Europe,254.76169720169003,115.9280150190787,edge,Netherlands,France,18
1039,20,,,,Europe,255.5293270955927,113.58293774390478,edge,Netherlands,France,19
1040,20,,,,Europe,256.29214550684395,111.30512380739593,edge,Netherlands,France,20
1041,20,,,,Europe,257.0505497709287,109.09186547271968,edge,Netherlands,France,21
1042,20,,,,Europe,257.80484388446365,106.94063908710812,edge,Netherlands,France,22
1043,20,,,,Europe,258.5552385051973,104.84910508185799,edge,Netherlands,France,23
1044,20,,,,Europe,259.3018509520103,102.8151079723307,edge,Netherlands,France,24
1045,20,,,,Europe,260.04470520491515,100.83667635795233,edge,Netherlands,France,25
1046,20,,,,Europe,260.7837319050562,98.91202292221361,edge,Netherlands,France,26
1047,20,,,,Europe,261.5187683547099,97.03954443266993,edge,Netherlands,France,27
1048,20,,,,Europe,262.24955851728447,95.21782174094128,edge,Netherlands,France,28
1049,20,,,,Europe,262.97575301732013,93.44561978271237,edge,Netherlands,France,29
1050,20,,,,Europe,263.69690914048897,91.72188757773253,edge,Netherlands,France,30
1051,20,,,,Europe,264.41249083359514,90.04575822981576,edge,Netherlands,France,31
1052,20,,,,Europe,265.1218687045746,88.41654892684068,edge,Netherlands,France,32
1053,20,,,,Europe,265.82432002249516,86.83376094075061,edge,Netherlands,France,33
1054,20,,,,Europe,266.5190287175568,85.29707962755349,edge,Netherlands,France,34
1055,20,,,,Europe,267.2050853810912,83.80637442732196,edge,Netherlands,France,35
1056,20,,,,Europe,267.88148726556216,82.36169886419323,edge,Netherlands,France,36
1057,20,,,,Europe,268.5471382845652,80.96329054636925,edge,Netherlands,France,37
1058,20,,,,Europe,269.20084901282803,79.61157116611658,edge,Netherlands,France,38
1059,20,,,,Europe,269.84133668620996,78.30714649976645,edge,Netherlands,France,39
1060,20,,,,Europe,270.46722520170255,77.05080640771469,edge,Netherlands,France,40
1061,20,,,,Europe,271.077045117429,75.84352483442187,edge,Netherlands,France,41
